time,timestamp,p_cmd,q_cmd,r_cmd,phi_cmd,theta_cmd,psi_rate_cmd,u_cmd,v_cmd,w_cmd,ax_cmd,ay_cmd,az_cmd,throttle_cmd,cmd_mask,status,state,ctrl_mode,mode,reset,wp_consume,wp_current,reserved,error
98.104취,98104,0,0,0,0,0,-0.01630604,-0.004158979,-0.02405598,0.002334874,0,0,0,0,0,3,10,5,5,0,0,0,0,0
98.204취,98204,0,0,0,0,0,-0.01744688,-0.004387135,-0.02629666,0.002287947,0,0,0,0,0,3,10,5,5,0,0,0,0,0
98.304취,98304,0,0,0,0,0,-0.01606345,-0.0027123,-0.02829301,0.002384294,0,0,0,0,0,3,10,5,5,0,0,0,0,0
98.404취,98404,0,0,0,0,0,-0.01157045,-0.0007262355,-0.02886217,0.00230195,0,0,0,0,0,3,10,5,5,0,0,0,0,0
98.504취,98504,0,0,0,0,0,-0.009522438,0.0009520691,-0.02821888,0.001607873,0,0,0,0,0,3,10,5,5,0,0,0,0,0
98.604취,98604,0,0,0,0,0,-0.008462667,0.002317874,-0.02705469,0.0006483234,0,0,0,0,0,3,10,5,5,0,0,0,0,0
98.704취,98704,0,0,0,0,0,-0.006427765,0.003612808,-0.02608122,0.002356566,0,0,0,0,0,3,10,5,5,0,0,0,0,0
98.804취,98804,0,0,0,0,0,-0.00330925,0.004061692,-0.02488251,0.004593126,0,0,0,0,0,3,10,5,5,0,0,0,0,0
98.904취,98904,0,0,0,0,0,-0.0004804134,0.003735959,-0.02422828,0.006485391,0,0,0,0,0,3,10,5,5,0,0,0,0,0
99.004취,99004,0,0,0,0,0,-0.0005614758,0.002303577,-0.02399619,0.006708652,0,0,0,0,0,3,10,5,5,0,0,0,0,0
99.104취,99104,0,0,0,0,0,0.001789331,-9.859857e-05,-0.02419878,0.004626956,0,0,0,0,0,3,10,5,5,0,0,0,0,0
99.204취,99204,0,0,0,0,0,0.005426407,-0.002847635,-0.02476768,0.003577217,0,0,0,0,0,3,10,5,5,0,0,0,0,0
99.304취,99304,0,0,0,0,0,0.007548928,-0.005137042,-0.02506937,0.00175792,0,0,0,0,0,3,10,5,5,0,0,0,0,0
99.404취,99404,0,0,0,0,0,0.006421208,-0.006973064,-0.02484816,-0.0005413257,0,0,0,0,0,3,10,5,5,0,0,0,0,0
99.504취,99504,0,0,0,0,0,0.006241798,-0.008067327,-0.02402667,-0.000753846,0,0,0,0,0,3,10,5,5,0,0,0,0,0
99.604취,99604,0,0,0,0,0,0.008811951,-0.007281402,-0.02277726,-0.001355108,0,0,0,0,0,3,10,5,5,0,0,0,0,0
99.704취,99704,0,0,0,0,0,0.01064241,-0.004634389,-0.02131086,-0.002134502,0,0,0,0,0,3,10,5,5,0,0,0,0,0
99.804취,99804,0,0,0,0,0,0.009913445,-0.001509737,-0.0201151,-0.001574792,0,0,0,0,0,3,10,5,5,0,0,0,0,0
99.904취,99904,0,0,0,0,0,0.01021624,0.001716391,-0.01939926,-0.0008432083,0,0,0,0,0,3,10,5,5,0,0,0,0,0
100취,100004,0,0,0,0,0,0.01244426,0.004425624,-0.01983831,-0.000356812,0,0,0,0,0,3,10,5,5,0,0,0,0,0
100.1취,100104,0,0,0,0,0,0.01428723,0.006781094,-0.02140569,0.0001419783,0,0,0,0,0,3,10,5,5,0,0,0,0,0
100.2취,100204,0,0,0,0,0,0.01313031,0.01720891,0,0.0007270463,0,0,0,0,0,3,10,5,5,0,0,0,0,0
100.3취,100304,0,0,0,0,0,0.00982821,0.1503151,0,0.001467012,0,0,0,0,0,3,10,5,5,0,0,0,0,0
100.4취,100404,0,0,0,0,0,0.008125305,0.3762806,0,0.001738988,0,0,0,0,0,3,10,5,5,0,0,0,0,0
100.5취,100504,0,0,0,0,0,0.007526875,0.569972,0,0.0009328835,0,0,0,0,0,3,10,5,5,0,0,0,0,0
100.6취,100604,0,0,0,0,0,0.004765391,0.7095771,0,-0.0003662333,0,0,0,0,0,3,10,5,5,0,0,0,0,0
100.7취,100704,0,0,0,0,0,0.001499057,0.7817444,0,-0.0001695938,0,0,0,0,0,3,10,5,5,0,0,0,0,0
100.8취,100804,0,0,0,0,0,-0.0007218122,0.9141335,0,0.0021418,0,0,0,0,0,3,10,5,5,0,0,0,0,0
100.9취,100904,0,0,0,0,0,-0.0009644032,0,0,0.004466426,0,0,0,0,0,3,10,5,5,0,0,0,0,0
101취,101004,0,0,0,0,0,-0.001570582,0,0,0.006902821,0,0,0,0,0,3,10,5,5,0,0,0,0,0
101.1취,101104,0,0,0,0,0,-0.004557371,0,0,0.0077965,0,0,0,0,0,3,10,5,5,0,0,0,0,0
101.2취,101204,0,0,0,0,0,-0.00565052,0,0,0.003094923,0,0,0,0,0,3,10,5,5,0,0,0,0,0
101.3취,101304,0,0,0,0,0,-0.004302859,0,0,-0.002191912,0,0,0,0,0,3,10,5,5,0,0,0,0,0
101.4취,101404,0,0,0,0,0,-0.002201796,0,0,-0.003469784,0,0,0,0,0,3,10,5,5,0,0,0,0,0
101.5취,101504,0,0,0,0,0,-0.0001299381,-0.01655886,0.001394468,-0.0003902838,0,0,0,0,0,3,10,5,5,0,0,0,0,0
101.6취,101604,0,0,0,0,0,0.0002419949,-0.03663772,0.003131769,0.003237918,0,0,0,0,0,3,10,5,5,0,0,0,0,0
101.7취,101704,0,0,0,0,0,0.001891851,-0.0483157,0.004153384,0.002132591,0,0,0,0,0,3,10,5,5,0,0,0,0,0
101.8취,101804,0,0,0,0,0,0.00451386,-0.05411227,0.00466312,8.467957e-05,0,0,0,0,0,3,10,5,5,0,0,0,0,0
101.9취,101904,0,0,0,0,0,0.006715059,-0.05557426,0.004293576,-0.0007065721,0,0,0,0,0,3,10,5,5,0,0,0,0,0
102취,102004,0,0,0,0,0,0.006605983,-0.05402168,0.002979491,-0.001439251,0,0,0,0,0,3,10,5,5,0,0,0,0,0
102.1취,102104,0,0,0,0,0,0.005717278,-0.05073489,0.001414692,-0.001942925,0,0,0,0,0,3,10,5,5,0,0,0,0,0
102.2취,102204,0,0,0,0,0,0.007144809,-0.04695631,0.0003392626,-0.0009920709,0,0,0,0,0,3,10,5,5,0,0,0,0,0
102.3취,102304,0,0,0,0,0,0.006858706,-0.04345268,-0.000347146,6.256253e-05,0,0,0,0,0,3,10,5,5,0,0,0,0,0
102.4취,102404,0,0,0,0,0,-0.002513275,-0.04007685,-0.001351247,0.0004075281,0,0,0,0,0,3,10,5,5,0,0,0,0,0
102.5취,102504,0,0,0,0,0,-0.03832854,-0.03681085,-0.002438114,-0.0004023761,0,0,0,0,0,3,10,5,5,0,0,0,0,0
102.6취,102604,0,0,0,0,0,-0.06210944,-0.03512744,-0.002950393,0.0001167096,0,0,0,0,0,3,10,5,5,0,0,0,0,0
102.7취,102704,0,0,0,0,0,-0.08621175,-0.0348874,-0.003580389,-0.000242874,0,0,0,0,0,3,10,5,5,0,0,0,0,0
102.8취,102804,0,0,0,0,0,-0.111879,-0.03536924,-0.004553664,-0.001499109,0,0,0,0,0,3,10,5,5,0,0,0,0,0
102.9취,102904,0,0,0,0,0,-0.1204363,-0.03582234,-0.006274415,-0.0001101941,0,0,0,0,0,3,10,5,5,0,0,0,0,0
103취,103004,0,0,0,0,0,-0.1349802,-0.03607478,-0.008464683,0.003101807,0,0,0,0,0,3,10,5,5,0,0,0,0,0
103.1취,103104,0,0,0,0,0,-0.1514471,-0.03672159,-0.01110207,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
103.2취,103204,0,0,0,0,0,-0.1678169,-0.03739783,-0.01349795,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
103.3취,103304,0,0,0,0,0,-0.1773749,-0.03716047,-0.01546768,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
103.4취,103404,0,0,0,0,0,-0.1832826,-0.03640063,-0.01662298,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
103.5취,103504,0,0,0,0,0,-0.1979201,-0.03482831,-0.01690482,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
103.6취,103604,0,0,0,0,0,-0.1999808,-0.03276439,-0.01677933,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
103.7취,103704,0,0,0,0,0,-0.1999999,-0.03015545,-0.01655319,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
103.8취,103804,0,0,0,0,0,-0.2,-0.0273066,-0.016191,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
103.9취,103904,0,0,0,0,0,-0.2,-0.02450893,-0.01546039,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
104취,104004,0,0,0,0,0,-0.2,-0.02195109,-0.01451134,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
104.1취,104104,0,0,0,0,0,-0.2,-0.01888688,-0.01437361,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
104.2취,104204,0,0,0,0,0,-0.2,-0.01518176,-0.01481341,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
104.3취,104304,0,0,0,0,0,-0.2,-0.01218733,-0.0148892,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
104.4취,104404,0,0,0,0,0,-0.2,-0.009319144,-0.0138472,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
104.5취,104504,0,0,0,0,0,-0.2,-0.007478819,-0.0117678,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
104.6취,104604,0,0,0,0,0,-0.2,-0.006635314,-0.009257061,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
104.7취,104704,0,0,0,0,0,-0.2,-0.005894095,-0.006561846,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
104.8취,104804,0,0,0,0,0,-0.2,-0.006007866,-0.002373495,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
104.9취,104904,0,0,0,0,0,-0.2,-0.006810241,0.003232585,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
105취,105004,0,0,0,0,0,-0.2,-0.007765577,0.009109089,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
105.1취,105104,0,0,0,0,0,-0.2,-0.008386836,0.01441006,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
105.2취,105204,0,0,0,0,0,-0.2,-0.008236508,0.01869118,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
105.3취,105304,0,0,0,0,0,-0.2,-0.00752405,0.02208665,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
105.4취,105404,0,0,0,0,0,-0.2,-0.006667954,0.02487213,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
105.5취,105504,0,0,0,0,0,-0.2,-0.005443408,0.0270832,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
105.6취,105604,0,0,0,0,0,-0.2,-0.004524063,0.02802473,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
105.7취,105704,0,0,0,0,0,-0.2,-0.003953078,0.02814706,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
105.8취,105804,0,0,0,0,0,-0.2,-0.003527897,0.02756223,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
105.9취,105904,0,0,0,0,0,-0.2,-0.003772047,0.02540133,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
106취,106004,0,0,0,0,0,-0.2,-0.004203971,0.02228975,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
106.1취,106104,0,0,0,0,0,-0.2,-0.005323346,0.01941222,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
106.2취,106204,0,0,0,0,0,-0.2,-0.006865833,0.01625381,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
106.3취,106304,0,0,0,0,0,-0.2,-0.008452644,0.01217854,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
106.4취,106404,0,0,0,0,0,-0.2,-0.01070994,0.008258059,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
106.5취,106504,0,0,0,0,0,-0.2,-0.01383502,0.004247853,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
106.6취,106604,0,0,0,0,0,-0.2,-0.01776503,-0.0002491208,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
106.7취,106704,0,0,0,0,0,-0.2,-0.02108047,-0.004647544,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
106.8취,106804,0,0,0,0,0,-0.2,-0.02345761,-0.007397682,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
106.9취,106904,0,0,0,0,0,-0.2,-0.02535592,-0.008255113,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
107취,107004,0,0,0,0,0,-0.2,-0.02640072,-0.008095371,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
107.1취,107104,0,0,0,0,0,-0.2,-0.02629615,-0.006805785,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
107.2취,107204,0,0,0,0,0,-0.2,-0.02454868,-0.00418607,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
107.3취,107304,0,0,0,0,0,-0.2,-0.02126574,-0.0004699968,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
107.4취,107404,0,0,0,0,0,-0.2,-0.01722688,0.004506674,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
107.5취,107504,0,0,0,0,0,-0.2,-0.0130461,0.009707344,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
107.6취,107604,0,0,0,0,0,-0.2,-0.009188223,0.01422942,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
107.7취,107704,0,0,0,0,0,-0.2,-0.005802082,0.01824777,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
107.8취,107804,0,0,0,0,0,-0.2,-0.003493917,0.02132322,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
107.9취,107904,0,0,0,0,0,-0.2,-0.001952703,0.0232349,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
108취,108004,0,0,0,0,0,-0.2,-0.002437973,0.02474018,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
108.1취,108104,0,0,0,0,0,-0.2,-0.004990104,0.02659415,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
108.2취,108204,0,0,0,0,0,-0.2,-0.008220015,0.02765264,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
108.3취,108304,0,0,0,0,0,-0.2,-0.01118684,0.02719589,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
108.4취,108404,0,0,0,0,0,-0.2,-0.01418535,0.02657202,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
108.5취,108504,0,0,0,0,0,-0.2,-0.01649296,0.02530945,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
108.6취,108604,0,0,0,0,0,-0.2,-0.01796638,0.02414142,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
108.7취,108704,0,0,0,0,0,-0.2,-0.01864366,0.02272458,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
108.8취,108804,0,0,0,0,0,-0.2,-0.01904005,0.02129822,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
108.9취,108904,0,0,0,0,0,-0.2,-0.01964296,0.02009245,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
109취,109004,0,0,0,0,0,-0.2,-0.02021056,0.01789814,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
109.1취,109104,0,0,0,0,0,-0.2,-0.02050089,0.01462534,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
109.2취,109204,0,0,0,0,0,-0.2,-0.02123426,0.0110855,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
109.3취,109304,0,0,0,0,0,-0.2,-0.02235656,0.007553081,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
109.4취,109404,0,0,0,0,0,-0.2,-0.02378438,0.004407333,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
109.5취,109504,0,0,0,0,0,-0.2,-0.02523307,0.001378358,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
109.6취,109604,0,0,0,0,0,-0.2,-0.02709772,-0.001373277,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
109.7취,109704,0,0,0,0,0,-0.1986445,-0.02934485,-0.004045252,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
109.8취,109804,0,0,0,0,0,-0.1926465,-0.03224413,-0.006542624,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
109.9취,109904,0,0,0,0,0,-0.1816626,-0.03508414,-0.008654373,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
110취,110004,0,0,0,0,0,-0.1593916,-0.03709223,-0.009770771,0.01058815,0,0,0,0,0,3,10,5,5,0,0,0,0,0
110.1취,110104,0,0,0,0,0,0.002465844,-0.03758396,-0.009834056,0.007058785,0,0,0,0,0,3,10,5,5,0,0,0,0,0
110.2취,110204,0,0,0,0,0,0.0336346,-0.03805334,-0.008651266,0.007058785,0,0,0,0,0,3,10,5,5,0,0,0,0,0
110.3취,110304,0,0,0,0,0,0.05248427,-0.03819412,-0.006757686,0.007058785,0,0,0,0,0,3,10,5,5,0,0,0,0,0
110.4취,110404,0,0,0,0,0,0.06413788,-0.03520521,-0.005164768,0.01411752,0,0,0,0,0,3,10,5,5,0,0,0,0,0
110.5취,110504,0,0,0,0,0,0.06786555,-0.0295295,-0.00375868,0.1623529,0,0,0,0,0,3,10,5,5,0,0,0,0,0
110.6취,110604,0,0,0,0,0,0.06959707,-0.02265831,-0.002355838,0.3070587,0,0,0,0,0,3,10,5,5,0,0,0,0,0
110.7취,110704,0,0,0,0,0,0.06831616,-0.01458308,-0.001248493,0.3458822,0,0,0,0,0,3,10,5,5,0,0,0,0,0
110.8취,110804,0,0,0,0,0,0.05958647,-0.005435875,-0.001211767,0.4376469,0,0,0,0,0,3,10,5,5,0,0,0,0,0
110.9취,110904,0,0,0,0,0,0.04861742,0.003739074,-0.001438032,0.4411764,0,0,0,0,0,3,10,5,5,0,0,0,0,0
111취,111004,0,0,0,0,0,0.03942877,0.01156743,-0.0007586117,0.4411764,0,0,0,0,0,3,10,5,5,0,0,0,0,0
111.1취,111104,0,0,0,0,0,0.02737582,0.0172994,0.0006007239,0.4376469,0,0,0,0,0,3,10,5,5,0,0,0,0,0
111.2취,111204,0,0,0,0,0,0.01408279,0.02078768,0.00220346,0.4411764,0,0,0,0,0,3,10,5,5,0,0,0,0,0
111.3취,111304,0,0,0,0,0,0.003371537,0.02072169,0.004823262,0.4376469,0,0,0,0,0,3,10,5,5,0,0,0,0,0
111.4취,111404,0,0,0,0,0,-0.005921125,0.01777327,0.007784074,0.4376469,0,0,0,0,0,3,10,5,5,0,0,0,0,0
111.5취,111504,0,0,0,0,0,-0.01665294,0.01263071,0.01017349,0.4376469,0,0,0,0,0,3,10,5,5,0,0,0,0,0
111.6취,111604,0,0,0,0,0,-0.02694309,0.004595484,0.01203396,0.4411764,0,0,0,0,0,3,10,5,5,0,0,0,0,0
111.7취,111704,0,0,0,0,0,-0.03230512,-0.003189156,0.01345294,0.4411764,0,0,0,0,0,3,10,5,5,0,0,0,0,0
111.8취,111804,0,0,0,0,0,-0.03514349,-0.008610432,0.01464203,0.4411764,0,0,0,0,0,3,10,5,5,0,0,0,0,0
111.9취,111904,0,0,0,0,0,-0.03944874,-0.01267908,0.01465517,0.4411764,0,0,0,0,0,3,10,5,5,0,0,0,0,0
112취,112004,0,0,0,0,0,-0.04295468,-0.01662831,0.01294591,0.4411764,0,0,0,0,0,3,10,5,5,0,0,0,0,0
112.1취,112104,0,0,0,0,0,-0.03797978,-0.02021538,0.01054272,0.4411764,0,0,0,0,0,3,10,5,5,0,0,0,0,0
112.2취,112204,0,0,0,0,0,-0.0331828,-0.02279459,0.008237097,0.4411764,0,0,0,0,0,3,10,5,5,0,0,0,0,0
112.3취,112304,0,0,0,0,0,-0.02787977,-0.02366758,0.005903597,0.4411764,0,0,0,0,0,3,10,5,5,0,0,0,0,0
112.4취,112404,0,0,0,0,0,-0.02051413,-0.02411896,0.002511591,0.4411764,0,0,0,0,0,3,10,5,5,0,0,0,0,0
112.5취,112504,0,0,0,0,0,-0.004591048,-0.02453016,-0.002058119,0.4411764,0,0,0,0,0,3,10,5,5,0,0,0,0,0
112.6취,112604,0,0,0,0,0,0.01036793,-0.02345701,-0.008081566,0.4447057,0,0,0,0,0,3,10,5,5,0,0,0,0,0
112.7취,112704,0,0,0,0,0,0.02677351,-0.02160871,-0.01500447,0.4447057,0,0,0,0,0,3,10,5,5,0,0,0,0,0
112.8취,112804,0,0,0,0,0,0.04572213,-0.0195198,-0.02173906,0.4552941,0,0,0,0,0,3,10,5,5,0,0,0,0,0
112.9취,112904,0,0,0,0,0,0.06200701,-0.0183224,-0.02859728,0.48,0,0,0,0,0,3,10,5,5,0,0,0,0,0
113취,113004,0,0,0,0,0,0.07835865,-0.0189718,-0.03384555,0.5011764,0,0,0,0,0,3,10,5,5,0,0,0,0,0
113.1취,113104,0,0,0,0,0,0.0839448,-0.02089154,-0.03708424,0.5047058,0,0,0,0,0,3,10,5,5,0,0,0,0,0
113.2취,113204,0,0,0,0,0,0.084005,-0.01997993,-0.03814941,0.575294,0,0,0,0,0,3,10,5,5,0,0,0,0,0
113.3취,113304,0,0,0,0,0,0.08499682,-0.0182994,-0.03918277,0.7094117,0,0,0,0,0,3,10,5,5,0,0,0,0,0
113.4취,113404,0,0,0,0,0,0.08487225,-0.01454301,-0.03985189,0.7835293,0,0,0,0,0,3,10,5,5,0,0,0,0,0
113.5취,113504,0,0,0,0,0,0.08467436,-0.009317993,-0.03994227,0.9882351,0,0,0,0,0,3,10,5,5,0,0,0,0,0
113.6취,113604,0,0,0,0,0,0.08558601,-0.002969274,-0.03992281,1.221176,0,0,0,0,0,3,10,5,5,0,0,0,0,0
113.7취,113704,0,0,0,0,0,0.08482039,0.002806614,-0.03901637,1.485882,0,0,0,0,0,3,10,5,5,0,0,0,0,0
113.8취,113804,0,0,0,0,0,0.08541226,0.0083597,-0.03749364,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
113.9취,113904,0,0,0,0,0,0.08490205,0.01365269,-0.03571459,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
114취,114004,0,0,0,0,0,0.08524925,0.01879381,-0.03397036,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
114.1취,114104,0,0,0,0,0,0.0847882,0.02323509,-0.03211233,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
114.2취,114204,0,0,0,0,0,0.08520037,0.02810783,-0.03103279,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
114.3취,114304,0,0,0,0,0,0.08523345,0.03297487,-0.03058862,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
114.4취,114404,0,0,0,0,0,0.08503497,0.03791019,-0.03005525,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
114.5취,114504,0,0,0,0,0,0.08518875,0.04184095,-0.03039271,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
114.6취,114604,0,0,0,0,0,0.08490652,0.04446989,-0.03107879,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
114.7취,114704,0,0,0,0,0,0.08496761,0.04573476,-0.03135834,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
114.8취,114804,0,0,0,0,0,0.08495897,0.0458743,-0.03113314,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
114.9취,114904,0,0,0,0,0,0.08486003,0.04516151,-0.03035805,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
115취,115004,0,0,0,0,0,0.0845772,0.0439859,-0.0289072,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
115.1취,115104,0,0,0,0,0,0.08451909,0.04039507,-0.02632925,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
115.2취,115204,0,0,0,0,0,0.08454055,0.0358734,-0.02325236,1.5,0,0,0,0,0,3,10,5,5,0,0,0,0,0
115.3취,115304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
115.4취,115404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
115.5취,115504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
115.6취,115604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
115.7취,115704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
115.8취,115804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
115.9취,115904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
116취,116004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
116.1취,116104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
116.2취,116204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
116.3취,116304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
116.4취,116404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
116.5취,116504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
116.6취,116604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
116.7취,116704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
116.8취,116804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
116.9취,116904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
117취,117004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
117.1취,117104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
117.2취,117204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
117.3취,117304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
117.4취,117404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
117.5취,117504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
117.6취,117604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
117.7취,117704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
117.8취,117804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
117.9취,117904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
118취,118004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
118.1취,118104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
118.2취,118204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
118.3취,118304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0
