time,timestamp,iTOW,year,month,day,hour,min,sec,valid,tAcc,nano,fixType,flags,reserved1,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,heading,sAcc,headingAcc,pDOP,reserved2
19.464취,19464,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912730,226027705,49679,0,214,382,70,19,-255,0,0,150,0,0,0
19.566취,19566,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912729,226027705,49696,0,214,382,17,-49,-177,0,0,141,0,0,0
19.666취,19666,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912727,226027705,49715,0,214,383,41,-46,-255,0,0,139,0,0,0
19.786취,19786,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912726,226027705,49743,0,215,383,75,-42,-297,0,0,130,0,0,0
19.886취,19886,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912725,226027706,49765,0,215,383,102,-71,-290,0,0,119,0,0,0
19.982취,19982,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912724,226027707,49795,0,215,384,89,7,-262,0,0,125,0,0,0
20.086취,20086,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912723,226027707,49803,0,215,384,71,-44,-192,0,0,115,0,0,0
20.21취,20210,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912722,226027708,49806,0,215,384,32,-58,-218,0,0,116,0,0,0
20.266취,20266,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912720,226027708,49859,0,253,453,107,-28,-280,0,0,119,0,0,0
20.386취,20386,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912720,226027709,49908,0,214,385,164,-13,-373,0,0,119,0,0,0
20.482취,20482,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912719,226027710,49962,0,259,466,32,-35,-401,0,0,128,0,0,0
20.586취,20586,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912719,226027710,50014,0,288,519,25,-53,-368,0,0,125,0,0,0
20.684취,20684,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912718,226027711,50035,0,234,421,143,6,-283,0,0,116,0,0,0
20.786취,20786,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912719,226027712,50090,0,279,503,94,10,-244,0,0,113,0,0,0
20.886취,20886,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912719,226027713,50143,0,302,545,57,43,-343,0,0,117,0,0,0
20.984취,20984,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912720,226027713,50206,0,321,578,51,-18,-426,0,0,118,0,0,0
21.086취,21086,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912720,226027714,50255,0,329,595,85,12,-323,0,0,112,0,0,0
21.21취,21210,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912720,226027715,50310,0,336,607,92,89,-346,0,0,116,0,0,0
21.286취,21286,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912721,226027716,50340,0,270,488,101,85,-402,0,0,113,0,0,0
21.386취,21386,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912722,226027717,50400,0,314,568,74,62,-339,0,0,113,0,0,0
21.484취,21484,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912723,226027717,50472,0,336,608,4,48,-385,0,0,116,0,0,0
21.586취,21586,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912724,226027718,50512,0,349,631,61,30,-175,0,0,113,0,0,0
21.686취,21686,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912725,226027719,50553,0,357,645,30,57,-39,0,0,94,0,0,0
21.786취,21786,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912726,226027719,50571,0,360,653,8,4,52,0,0,118,0,0,0
21.884취,21884,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912726,226027719,50541,0,286,518,19,71,232,0,0,114,0,0,0
21.984취,21984,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912727,226027719,50516,0,256,466,-19,63,173,0,0,108,0,0,0
22.086취,22086,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912728,226027719,50495,0,239,434,25,59,50,0,0,86,0,0,0
22.21취,22210,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912728,226027719,50491,0,229,417,-7,25,-3,0,0,69,0,0,0
22.286취,22286,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912728,226027718,50483,0,227,413,-10,1,34,0,0,112,0,0,0
22.384취,22384,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912728,226027718,50472,0,228,415,27,20,80,0,0,113,0,0,0
22.484취,22484,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912728,226027718,50451,0,211,384,-28,35,82,0,0,99,0,0,0
22.588취,22588,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912728,226027718,50445,0,210,384,4,-14,10,0,0,94,0,0,0
22.686취,22686,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912728,226027718,50435,0,226,413,-3,2,73,0,0,115,0,0,0
22.784취,22784,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912728,226027718,50435,0,238,435,-6,2,49,0,0,113,0,0,0
22.882취,22882,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912728,226027718,50428,0,247,452,-44,23,11,0,0,44,0,0,0
22.984취,22984,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912729,226027718,50429,0,254,465,9,47,20,0,0,69,0,0,0
23.084취,23084,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912729,226027718,50417,0,210,384,-28,26,73,0,0,99,0,0,0
23.206취,23206,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912730,226027717,50429,0,239,439,-13,62,-32,0,0,82,0,0,0
23.286취,23286,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912731,226027717,50440,0,261,481,-44,-9,-45,0,0,93,0,0,0
23.382취,23382,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912731,226027717,50454,0,277,510,-2,10,-24,0,0,115,0,0,0
23.486취,23486,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912731,226027717,50459,0,290,534,-16,18,-9,0,0,70,0,0,0
23.586취,23586,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912732,226027716,50466,0,301,555,-50,-32,31,0,0,76,0,0,0
23.684취,23684,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912731,226027716,50464,0,242,447,1,-10,0,0,0,52,0,0,0
23.786취,23786,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912732,226027716,50483,0,281,520,3,93,-55,0,0,91,0,0,0
23.882취,23882,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912734,226027716,50503,0,306,567,9,77,-77,0,0,103,0,0,0
23.984취,23984,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912735,226027716,50528,0,324,600,36,125,-118,0,0,100,0,0,0
24.084취,24084,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912737,226027717,50549,0,338,627,39,189,-65,0,0,80,0,0,0
24.206취,24206,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912741,226027718,50578,0,350,650,126,300,-46,0,0,68,0,0,0
24.286취,24286,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912744,226027719,50581,0,280,520,155,361,-91,0,0,71,0,0,0
24.362취,24362,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912749,226027720,50562,0,350,652,139,450,-48,0,0,69,0,0,0
24.464취,24464,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912755,226027722,50540,0,383,714,124,511,26,0,0,65,0,0,0
24.584취,24584,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912760,226027723,50486,0,326,607,209,513,10,0,0,68,0,0,0
24.702취,24702,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912765,226027725,50453,0,273,510,201,586,-19,0,0,65,0,0,0
24.802취,24802,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912771,226027727,50434,0,221,413,200,695,-17,0,0,70,0,0,0
24.896취,24896,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139912778,226027728,50424,0,207,387,193,667,23,0,0,71,0,0,0
25.002취,25002,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139912784,226027730,50411,0,207,387,256,666,-16,0,0,74,0,0,0
25.084취,25084,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912791,226027732,50411,0,206,387,199,739,-55,0,0,74,0,0,0
25.224취,25224,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912798,226027734,50399,0,206,387,261,767,-18,0,0,73,0,0,0
25.3취,25300,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912805,226027737,50363,0,206,387,281,777,-3,0,0,73,0,0,0
25.396취,25396,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912813,226027739,50334,0,206,387,279,799,74,0,0,79,0,0,0
25.504취,25504,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912820,226027741,50315,0,206,387,182,737,-16,0,0,79,0,0,0
25.602취,25602,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912827,226027743,50275,0,206,387,333,801,89,0,0,81,0,0,0
25.684취,25684,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912835,226027745,50256,0,206,387,166,798,4,0,0,85,0,0,0
25.784취,25784,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912843,226027747,50237,0,206,388,250,741,65,0,0,85,0,0,0
25.88취,25880,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912850,226027749,50212,0,206,388,283,786,94,0,0,88,0,0,0
25.984취,25984,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912858,226027751,50197,0,206,388,268,888,-8,0,0,90,0,0,0
26.066취,26066,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912866,226027753,50196,0,206,389,249,799,-14,0,0,91,0,0,0
26.182취,26182,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912874,226027755,50167,0,206,389,239,792,-21,0,0,90,0,0,0
26.266취,26266,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912882,226027757,50150,0,206,389,263,877,-32,0,0,91,0,0,0
26.362취,26362,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912890,226027760,50108,0,206,389,292,836,11,0,0,94,0,0,0
26.464취,26464,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912899,226027762,50104,0,206,389,316,908,-98,0,0,95,0,0,0
26.566취,26566,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912908,226027764,50075,0,206,389,218,939,-106,0,0,97,0,0,0
26.666취,26666,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912917,226027767,50059,0,206,390,293,898,-59,0,0,95,0,0,0
26.766취,26766,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912925,226027769,50053,0,206,390,290,880,-42,0,0,93,0,0,0
26.864취,26864,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912934,226027772,50054,0,206,390,267,924,-57,0,0,94,0,0,0
26.966취,26966,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912943,226027774,50049,0,206,391,303,923,-60,0,0,93,0,0,0
27.066취,27066,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912951,226027777,50022,0,206,391,273,870,12,0,0,92,0,0,0
27.188취,27188,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912960,226027779,50017,0,206,391,293,953,-139,0,0,95,0,0,0
27.266취,27266,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912969,226027781,49974,0,206,391,276,910,36,0,0,93,0,0,0
27.364취,27364,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912978,226027784,49975,0,206,392,310,889,-137,0,0,98,0,0,0
27.464취,27464,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912987,226027786,49987,0,206,392,266,928,-201,0,0,101,0,0,0
27.566취,27566,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912996,226027789,49966,0,207,392,349,947,-83,0,0,97,0,0,0
27.666취,27666,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913004,226027792,49944,0,207,393,320,933,71,0,0,89,0,0,0
27.764취,27764,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913013,226027795,49935,0,207,393,256,810,78,0,0,91,0,0,0
27.866취,27866,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913021,226027797,49914,0,207,394,331,957,67,0,0,93,0,0,0
27.966취,27966,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913030,226027800,49880,0,207,394,284,929,79,0,0,92,0,0,0
28.066취,28066,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139913039,226027803,49850,0,207,394,357,936,19,0,0,97,0,0,0
28.184취,28184,0,0,0,0,0,0,0,0,0,0,3,0,0,23,1139913048,226027806,49823,0,207,394,368,936,162,0,0,94,0,0,0
28.264취,28264,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139913056,226027808,49824,0,207,395,230,932,-50,0,0,98,0,0,0
28.366취,28366,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913065,226027810,49831,0,207,395,310,919,-83,0,0,101,0,0,0
28.466취,28466,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913074,226027813,49807,0,207,395,375,862,86,0,0,98,0,0,0
28.566취,28566,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913083,226027816,49797,0,207,396,300,973,-34,0,0,99,0,0,0
28.666취,28666,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913092,226027819,49799,0,207,396,329,937,-79,0,0,102,0,0,0
28.764취,28764,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913101,226027822,49779,0,208,397,347,878,38,0,0,99,0,0,0
28.866취,28866,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913110,226027825,49786,0,223,426,310,989,-32,0,0,103,0,0,0
28.966취,28966,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913119,226027827,49801,0,276,527,319,949,-54,0,0,108,0,0,0
29.066취,29066,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913127,226027829,49811,0,307,587,295,890,-64,0,0,108,0,0,0
29.186취,29186,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913135,226027832,49814,0,334,638,326,919,7,0,0,106,0,0,0
29.264취,29264,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913144,226027835,49793,0,273,522,399,911,51,0,0,106,0,0,0
29.366취,29366,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913153,226027839,49771,0,224,428,351,937,117,0,0,109,0,0,0
29.466취,29466,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913162,226027842,49753,0,209,400,295,873,31,0,0,112,0,0,0
29.584취,29584,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913170,226027845,49727,0,209,400,315,828,54,0,0,111,0,0,0
29.684취,29684,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139913178,226027848,49718,0,209,401,305,861,4,0,0,113,0,0,0
29.78취,29780,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913187,226027850,49703,0,210,401,263,849,-17,0,0,112,0,0,0
29.884취,29884,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913195,226027853,49692,0,210,402,366,901,-7,0,0,112,0,0,0
29.984취,29984,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913203,226027856,49678,0,210,402,202,665,-44,0,0,112,0,0,0
30.086취,30086,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913209,226027858,49653,0,210,403,285,659,-39,0,0,112,0,0,0
30.206취,30206,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913215,226027860,49634,0,210,403,177,633,35,0,0,108,0,0,0
30.282취,30282,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913221,226027862,49642,0,211,404,113,494,-160,0,0,119,0,0,0
30.386취,30386,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913225,226027863,49629,0,211,404,113,436,-60,0,0,112,0,0,0
30.466취,30466,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913229,226027865,49627,0,211,404,213,406,-62,0,0,111,0,0,0
30.566취,30566,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913233,226027866,49621,0,211,405,50,385,-58,0,0,109,0,0,0
30.666취,30666,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913237,226027867,49605,0,211,405,43,335,-25,0,0,104,0,0,0
30.764취,30764,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913239,226027867,49593,0,211,406,47,248,2,0,0,101,0,0,0
30.866취,30866,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913242,226027868,49581,0,212,406,37,313,41,0,0,97,0,0,0
30.966취,30966,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913245,226027868,49566,0,212,406,56,254,32,0,0,95,0,0,0
31.066취,31066,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913247,226027869,49535,0,212,407,87,221,108,0,0,102,0,0,0
31.188취,31188,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913249,226027869,49526,0,212,407,3,140,32,0,0,90,0,0,0
31.284취,31284,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913250,226027869,49518,0,212,407,2,103,-8,0,0,96,0,0,0
31.386취,31386,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913251,226027870,49505,0,212,408,30,112,11,0,0,95,0,0,0
31.486취,31486,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913252,226027870,49496,0,212,408,-35,19,10,0,0,65,0,0,0
31.586취,31586,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913252,226027869,49478,0,212,408,-27,-39,109,0,0,138,0,0,0
31.686취,31686,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913251,226027869,49468,0,212,409,-65,-152,22,0,0,93,0,0,0
31.786취,31786,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913249,226027868,49452,0,212,409,-108,-272,35,0,0,94,0,0,0
31.89취,31890,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913246,226027867,49446,0,212,409,-155,-292,13,0,0,95,0,0,0
31.988취,31988,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913242,226027866,49446,0,212,410,-138,-491,7,0,0,94,0,0,0
32.09취,32090,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913238,226027864,49437,0,212,410,-175,-456,-50,0,0,92,0,0,0
32.232취,32232,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913233,226027863,49441,0,212,410,-206,-473,-52,0,0,92,0,0,0
32.308취,32308,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913228,226027861,49430,0,212,411,-245,-584,-6,0,0,92,0,0,0
32.41취,32410,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913223,226027859,49428,0,212,411,-182,-521,-75,0,0,90,0,0,0
32.51취,32510,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913217,226027857,49432,0,212,411,-207,-610,-56,0,0,91,0,0,0
32.586취,32586,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913210,226027855,49432,0,217,422,-207,-654,-12,0,0,94,0,0,0
32.664취,32664,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913204,226027853,49422,0,212,412,-214,-585,-61,0,0,94,0,0,0
32.766취,32766,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913198,226027851,49431,0,223,435,-269,-749,-31,0,0,93,0,0,0
32.866취,32866,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913192,226027849,49420,0,246,480,-142,-587,120,0,0,99,0,0,0
32.966취,32966,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913184,226027847,49409,0,212,414,-233,-875,118,0,0,99,0,0,0
33.066취,33066,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913177,226027845,49404,0,212,414,-223,-730,34,0,0,100,0,0,0
33.184취,33184,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913169,226027843,49390,0,212,415,-179,-741,56,0,0,101,0,0,0
33.266취,33266,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913162,226027841,49400,0,212,416,-246,-816,-51,0,0,101,0,0,0
33.366취,33366,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913154,226027839,49394,0,212,416,-212,-775,-32,0,0,100,0,0,0
33.466취,33466,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913146,226027837,49400,0,212,417,-247,-787,-90,0,0,97,0,0,0
33.566취,33566,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913138,226027834,49403,0,212,417,-248,-866,-153,0,0,101,0,0,0
33.664취,33664,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913129,226027832,49393,0,212,418,-236,-851,-15,0,0,101,0,0,0
33.766취,33766,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913121,226027830,49406,0,212,418,-203,-794,-54,0,0,100,0,0,0
33.866취,33866,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913113,226027828,49381,0,212,419,-252,-896,60,0,0,100,0,0,0
33.966취,33966,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913104,226027825,49388,0,212,419,-246,-874,-6,0,0,99,0,0,0
34.066취,34066,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913096,226027823,49376,0,212,420,-209,-830,10,0,0,97,0,0,0
34.184취,34184,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913087,226027821,49362,0,212,421,-314,-925,49,0,0,97,0,0,0
34.268취,34268,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913078,226027818,49354,0,212,421,-240,-957,58,0,0,96,0,0,0
34.366취,34366,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913069,226027816,49342,0,212,421,-261,-805,41,0,0,100,0,0,0
34.466취,34466,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139913060,226027813,49331,0,212,422,-244,-1009,17,0,0,95,0,0,0
34.566취,34566,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913051,226027811,49313,0,212,422,-249,-873,14,0,0,96,0,0,0
34.664취,34664,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913042,226027809,49310,0,212,422,-276,-926,-5,0,0,96,0,0,0
34.766취,34766,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139913033,226027807,49287,0,212,422,-201,-917,24,0,0,93,0,0,0
34.866취,34866,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913025,226027805,49299,0,212,422,-266,-845,-125,0,0,93,0,0,0
34.966취,34966,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139913016,226027802,49286,0,212,423,-203,-858,7,0,0,93,0,0,0
35.066취,35066,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139913007,226027800,49268,0,212,423,-314,-982,22,0,0,96,0,0,0
35.18취,35180,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139912998,226027797,49279,0,212,423,-258,-843,-112,0,0,94,0,0,0
35.264취,35264,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139912989,226027795,49251,0,212,423,-239,-959,103,0,0,99,0,0,0
35.368취,35368,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912979,226027792,49253,0,212,423,-253,-983,-26,0,0,96,0,0,0
35.466취,35466,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912970,226027790,49237,0,212,423,-255,-850,26,0,0,92,0,0,0
35.566취,35566,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912961,226027787,49230,0,212,423,-260,-917,41,0,0,93,0,0,0
35.662취,35662,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912952,226027785,49227,0,212,424,-242,-938,-37,0,0,93,0,0,0
35.764취,35764,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139912943,226027783,49212,0,212,424,-226,-943,65,0,0,97,0,0,0
35.866취,35866,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139912933,226027780,49216,0,212,424,-248,-980,-44,0,0,95,0,0,0
35.968취,35968,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912924,226027778,49202,0,212,424,-261,-939,52,0,0,99,0,0,0
36.068취,36068,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912915,226027775,49209,0,212,425,-268,-901,-83,0,0,97,0,0,0
36.188취,36188,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912905,226027772,49196,0,212,425,-313,-964,-14,0,0,99,0,0,0
36.266취,36266,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912895,226027769,49187,0,224,449,-261,-931,62,0,0,100,0,0,0
36.366취,36366,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912886,226027766,49169,0,254,509,-251,-878,94,0,0,102,0,0,0
36.464취,36464,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139912876,226027763,49166,0,270,541,-309,-1000,7,0,0,102,0,0,0
36.566취,36566,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912867,226027759,49165,0,278,559,-244,-931,-16,0,0,98,0,0,0
36.664취,36664,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912857,226027756,49168,0,308,620,-246,-907,54,0,0,100,0,0,0
36.766취,36766,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912847,226027753,49186,0,318,640,-275,-889,-61,0,0,96,0,0,0
36.866취,36866,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912837,226027750,49194,0,323,650,-274,-1009,5,0,0,97,0,0,0
36.968취,36968,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912827,226027746,49193,0,322,649,-271,-904,65,0,0,100,0,0,0
37.068취,37068,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912818,226027744,49189,0,260,525,-288,-939,-54,0,0,98,0,0,0
37.192취,37192,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912809,226027741,49179,0,222,448,-292,-921,-3,0,0,100,0,0,0
37.27취,37270,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912800,226027738,49184,0,213,429,-296,-933,-18,0,0,100,0,0,0
37.368취,37368,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912790,226027735,49169,0,213,430,-280,-910,-6,0,0,102,0,0,0
37.468취,37468,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912781,226027732,49179,0,213,430,-311,-947,-37,0,0,103,0,0,0
37.566취,37566,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912772,226027729,49173,0,213,430,-231,-865,-59,0,0,98,0,0,0
37.668취,37668,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912763,226027726,49150,0,213,430,-402,-1016,-54,0,0,102,0,0,0
37.77취,37770,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912754,226027722,49131,0,213,430,-263,-886,-42,0,0,100,0,0,0
37.87취,37870,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912744,226027719,49082,0,213,430,-316,-988,86,0,0,105,0,0,0
37.968취,37968,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912735,226027716,49070,0,213,430,-259,-906,131,0,0,105,0,0,0
38.066취,38066,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912726,226027713,49062,0,213,430,-317,-956,25,0,0,100,0,0,0
38.19취,38190,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912716,226027710,49072,0,213,431,-331,-988,-18,0,0,99,0,0,0
