time,timestamp,stick_yaw,stick_throttle,stick_roll,stick_pitch,mode,cmd_1,cmd_2
128.55취,128552,0.002000093,-1,-0.005999982,0,5,0,0
128.6취,128600,0.002000093,-1,-0.005999982,0,5,0,0
128.65취,128652,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
128.7취,128700,0.002000093,-1,-0.007999957,0,5,0,0
128.75취,128752,0.002000093,-1,-0.005999982,0,5,0,0
128.8취,128800,0.002000093,-1,-0.005999982,0,5,0,0
128.85취,128852,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
128.9취,128904,0.002000093,-1,-0.005999982,0,5,0,0
128.96취,128956,0.002000093,-1,-0.005999982,0,5,0,0
129취,129004,0.002000093,-1,-0.005999982,0,5,0,0
129.06취,129056,0.002000093,-1,-0.005999982,0,5,0,0
129.11취,129108,0.002000093,-1,-0.005999982,0,5,0,0
129.16취,129160,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
129.21취,129208,0.002000093,-1,-0.005999982,0,5,0,0
129.26취,129260,0.002000093,-1,-0.005999982,0,5,0,0
129.31취,129308,0.002000093,-1,-0.005999982,0,5,0,0
129.36취,129360,0.002000093,-1,-0.005999982,0,5,0,0
129.41취,129412,0.002000093,-1,-0.005999982,0,5,0,0
129.46취,129464,0.002000093,-1,-0.005999982,0,5,0,0
129.51취,129512,0.002000093,-1,-0.005999982,0,5,0,0
129.56취,129564,0.002000093,-1,-0.005999982,0,5,0,0
129.61취,129612,0.002000093,-1,-0.005999982,0,5,0,0
129.67취,129668,0.002000093,-1,-0.005999982,0,5,0,0
129.72취,129716,0.002000093,-1,-0.005999982,0,5,0,0
129.77취,129768,0.002000093,-1,-0.005999982,0,5,0,0
129.82취,129816,0.002000093,-1,-0.005999982,0,5,0,0
129.87취,129868,0.002000093,-1,-0.005999982,0,5,0,0
129.92취,129916,0.002000093,-1,-0.005999982,0,5,0,0
129.97취,129968,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
130.02취,130016,0.002000093,-1,-0.005999982,0,5,0,0
130.07취,130068,0.002000093,-1,-0.005999982,0,5,0,0
130.12취,130120,0.002000093,-1,-0.007999957,0,5,0,0
130.18취,130176,0.002000093,-1,-0.005999982,0,5,0,0
130.23취,130228,0.002000093,-1,-0.005999982,0,5,0,0
130.28취,130276,0.002000093,-1,-0.005999982,0,5,0,0
130.33취,130328,0.002000093,-1,-0.005999982,0,5,0,0
130.38취,130376,0.002000093,-1,-0.005999982,0,5,0,0
130.43취,130428,0.002000093,-1,-0.005999982,0,5,0,0
130.48취,130480,0.002000093,-1,-0.005999982,0,5,0,0
130.54취,130536,0.002000093,-1,-0.005999982,0,5,0,0
130.59취,130588,0.002000093,-1,-0.005999982,0,5,0,0
130.64취,130640,0.002000093,-1,-0.005999982,0,5,0,0
130.7취,130696,0.002000093,-1,-0.005999982,0,5,0,0
130.74취,130744,0.002000093,-1,-0.005999982,0,5,0,0
130.8취,130796,0.002000093,-1,-0.005999982,0,5,0,0
130.84취,130844,0.002000093,-1,-0.005999982,0,5,0,0
130.9취,130896,0.002000093,-1,-0.005999982,0,5,0,0
130.95취,130948,0.002000093,-1,-0.005999982,0,5,0,0
131취,131000,0.002000093,-1,-0.005999982,0,5,0,0
131.05취,131048,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
131.1취,131100,0.002000093,-1,-0.007999957,0,5,0,0
131.15취,131148,0.002000093,-1,-0.005999982,0,5,0,0
131.2취,131204,0.002000093,-1,-0.005999982,0,5,0,0
131.25취,131252,0.002000093,-1,-0.005999982,0,5,0,0
131.3취,131304,0.002000093,-1,-0.005999982,0,5,0,0
131.35취,131352,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
131.4취,131404,0.002000093,-1,-0.005999982,0,5,0,0
131.45취,131452,0.002000093,-1,-0.005999982,0,5,0,0
131.5취,131504,0.002000093,-1,-0.005999982,0,5,0,0
131.55취,131552,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
131.6취,131604,0.002000093,-1,-0.005999982,0,5,0,0
131.66취,131656,0.002000093,-1,-0.005999982,0,5,0,0
131.71취,131708,0.002000093,-1,-0.005999982,0,5,0,0
131.76취,131764,0.002000093,-1,-0.005999982,0,5,0,0
131.81취,131812,0.002000093,-1,-0.005999982,0,5,0,0
131.86취,131864,0.002000093,-1,-0.005999982,0,5,0,0
131.91취,131912,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
131.96취,131964,0.002000093,-1,-0.005999982,0,5,0,0
132.02취,132016,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
132.07취,132068,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
132.12취,132116,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
132.17취,132168,0.002000093,-1,-0.005999982,0,5,0,0
132.22취,132216,0.002000093,-1,-0.005999982,0,5,0,0
132.27취,132272,0.002000093,-1,-0.005999982,0,5,0,0
132.32취,132320,0.002000093,-1,-0.005999982,0,5,0,0
132.37취,132372,0.002000093,-1,-0.005999982,0,5,0,0
132.42취,132420,0.002000093,-1,-0.005999982,0,5,0,0
132.47취,132472,0.002000093,-1,-0.005999982,0,5,0,0
132.52취,132524,0.002000093,-1,-0.005999982,0,5,0,0
132.58취,132576,0.002000093,-1,-0.005999982,0,5,0,0
132.62취,132624,0.002000093,-1,-0.005999982,0,5,0,0
132.68취,132676,0.002000093,-1,-0.005999982,0,5,0,0
132.73취,132728,0.002000093,-1,-0.005999982,0,5,0,0
132.78취,132780,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
132.83취,132828,0.002000093,-1,-0.005999982,0,5,0,0
132.88취,132880,0.002000093,-1,-0.005999982,0,5,0,0
132.93취,132928,0.002000093,-1,-0.005999982,0,5,0,0
132.98취,132980,0.002000093,-1,-0.005999982,0,5,0,0
133.03취,133032,0.002000093,-1,-0.005999982,0,5,0,0
133.08취,133084,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
133.13취,133132,0.002000093,-1,-0.005999982,0,5,0,0
133.18취,133184,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
133.23취,133232,0.002000093,-1,-0.005999982,0,5,0,0
133.28취,133284,0.002000093,-1,-0.005999982,0,5,0,0
133.33취,133332,0.002000093,-1,-0.005999982,0,5,0,0
133.38취,133384,0.002000093,-1,-0.005999982,0,5,0,0
133.43취,133432,0.002000093,-1,-0.005999982,0,5,0,0
133.49취,133488,0.002000093,-1,-0.005999982,0,5,0,0
133.54취,133536,0.002000093,-1,-0.005999982,0,5,0,0
133.59취,133588,0.002000093,-1,-0.005999982,0,5,0,0
133.64취,133636,0.002000093,-1,-0.005999982,0,5,0,0
133.69취,133688,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
133.74취,133740,0.002000093,-1,-0.005999982,0,5,0,0
133.79취,133792,0.002000093,-1,-0.005999982,0,5,0,0
133.85취,133848,0.002000093,-1,-0.005999982,0,5,0,0
133.9취,133896,0.002000093,-1,-0.005999982,0,5,0,0
133.95취,133948,0.002000093,-1,-0.005999982,0,5,0,0
134취,133996,0.002000093,-1,-0.005999982,0,5,0,0
134.05취,134048,0.002000093,-1,-0.005999982,0,5,0,0
134.1취,134100,0.002000093,-1,-0.005999982,0,5,0,0
134.15취,134152,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
134.2취,134200,0.002000093,-1,-0.005999982,0,5,0,0
134.25취,134252,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
134.3취,134300,0.002000093,-1,-0.005999982,0,5,0,0
134.35취,134352,0.002000093,-1,-0.005999982,0,5,0,0
134.4취,134400,0.002000093,-1,-0.005999982,0,5,0,0
134.45취,134452,0.002000093,-1,-0.005999982,0,5,0,0
134.5취,134500,0.002000093,-1,-0.005999982,0,5,0,0
134.56취,134556,0.002000093,-1,-0.005999982,0,5,0,0
134.61취,134608,0.002000093,-1,-0.005999982,0,5,0,0
134.66취,134656,0.002000093,-1,-0.005999982,0,5,0,0
134.71취,134708,0.002000093,-1,-0.005999982,0,5,0,0
134.76취,134756,0.002000093,-1,-0.005999982,0,5,0,0
134.81취,134808,0.002000093,-1,-0.005999982,0,5,0,0
134.86취,134860,0.002000093,-1,-0.005999982,0,5,0,0
134.92취,134916,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
134.96취,134964,0.002000093,-1,-0.005999982,0,5,0,0
135.02취,135016,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
135.06취,135064,0.002000093,-1,-0.007999957,-0.003999949,5,0,0
135.12취,135116,0.002000093,-1,-0.005999982,0,5,0,0
135.17취,135168,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
135.22취,135220,0.002000093,-1,-0.005999982,0,5,0,0
135.27취,135268,0.002000093,-1,-0.005999982,0,5,0,0
135.32취,135320,0.002000093,-1,-0.007999957,0,5,0,0
135.37취,135368,0.002000093,-1,-0.005999982,0,5,0,0
135.42취,135424,0.002000093,-1,-0.005999982,0,5,0,0
135.47취,135472,0.002000093,-1,-0.005999982,0,5,0,0
135.52취,135524,0.002000093,-1,-0.005999982,0,5,0,0
135.57취,135572,0.002000093,-1,-0.005999982,0,5,0,0
135.62취,135624,0.002000093,-1,-0.005999982,0,5,0,0
135.68취,135676,0.002000093,-1,-0.005999982,0,5,0,0
135.73취,135728,0.002000093,-1,-0.005999982,0,5,0,0
135.78취,135776,0.002000093,-1,-0.005999982,0,5,0,0
135.83취,135828,0.002000093,-1,-0.005999982,0,5,0,0
135.88취,135876,0.002000093,-1,-0.005999982,0,5,0,0
135.93취,135928,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
135.98취,135976,0.002000093,-1,-0.005999982,0,5,0,0
136.03취,136028,0.002000093,-1,-0.005999982,0,5,0,0
136.08취,136076,0.002000093,-1,-0.005999982,0,5,0,0
136.13취,136132,0.002000093,-1,-0.005999982,0,5,0,0
136.18취,136184,0.002000093,-1,-0.005999982,0,5,0,0
136.23취,136232,0.002000093,-1,-0.005999982,0,5,0,0
136.28취,136284,0.002000093,-1,-0.005999982,0,5,0,0
136.33취,136332,0.002000093,-1,-0.007999957,0,5,0,0
136.38취,136384,0.002000093,-1,-0.005999982,0,5,0,0
136.44취,136436,0.002000093,-1,-0.005999982,0,5,0,0
136.49취,136488,0.002000093,-1,-0.007999957,0,5,0,0
136.54취,136536,0.002000093,-1,-0.005999982,0,5,0,0
136.59취,136588,0.002000093,-1,-0.007999957,0,5,0,0
136.64취,136636,0.002000093,-1,-0.005999982,0,5,0,0
136.69취,136692,0.002000093,-1,-0.005999982,0,5,0,0
136.74취,136740,0.002000093,-1,-0.005999982,0,5,0,0
136.79취,136792,0.002000093,-1,-0.005999982,0,5,0,0
136.84취,136840,0.002000093,-1,-0.005999982,0,5,0,0
136.89취,136892,0.002000093,-1,-0.005999982,0,5,0,0
136.94취,136944,0.002000093,-1,-0.005999982,0,5,0,0
137취,137000,0.002000093,-1,-0.005999982,0,5,0,0
137.05취,137048,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
137.1취,137100,0.002000093,-1,-0.005999982,0,5,0,0
137.15취,137148,0.002000093,-1,-0.005999982,0,5,0,0
137.2취,137200,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
137.25취,137252,0.002000093,-1,-0.005999982,0,5,0,0
137.3취,137304,0.002000093,-1,-0.005999982,0,5,0,0
137.35취,137352,0.002000093,-1,-0.005999982,0,5,0,0
137.4취,137404,0.002000093,-1,-0.005999982,0,5,0,0
137.45취,137452,0.002000093,-1,-0.005999982,0,5,0,0
137.51취,137508,0.002000093,-1,-0.005999982,0,5,0,0
137.56취,137556,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
137.61취,137608,0.002000093,-1,-0.005999982,0,5,0,0
137.66취,137656,0.002000093,-1,-0.005999982,0,5,0,0
137.71취,137708,0.002000093,-1,-0.007999957,0,5,0,0
137.76취,137760,0.002000093,-1,-0.007999957,0,5,0,0
137.81취,137812,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
137.86취,137860,0.002000093,-1,-0.005999982,0,5,0,0
137.91취,137912,0.002000093,-1,-0.005999982,0,5,0,0
137.96취,137960,0.002000093,-1,-0.005999982,0,5,0,0
138.02취,138016,0.002000093,-1,-0.005999982,0,5,0,0
138.06취,138064,0.002000093,-1,-0.005999982,0,5,0,0
138.12취,138116,0.002000093,-1,-0.005999982,0,5,0,0
138.16취,138164,0.002000093,-1,-0.005999982,0,5,0,0
138.22취,138216,0.002000093,-1,-0.005999982,0,5,0,0
138.27취,138268,0.002000093,-1,-0.005999982,0,5,0,0
138.32취,138316,0.002000093,-1,-0.005999982,0,5,0,0
138.37취,138368,0.002000093,-1,-0.005999982,0,5,0,0
138.42취,138416,0.002000093,-1,-0.005999982,0,5,0,0
138.47취,138468,0.002000093,-1,-0.005999982,0,5,0,0
138.52취,138520,0.002000093,-1,-0.005999982,0,5,0,0
138.58취,138576,0.002000093,-1,-0.005999982,0,5,0,0
138.62취,138624,0.002000093,-1,-0.007999957,0,5,0,0
138.68취,138676,0.002000093,-1,-0.007999957,0,5,0,0
138.72취,138724,0.002000093,-1,-0.005999982,0,5,0,0
138.78취,138776,0.002000093,-1,-0.005999982,0,5,0,0
138.83취,138828,0.002000093,-1,-0.005999982,0,5,0,0
138.88취,138880,0.002000093,-1,-0.005999982,0,5,0,0
138.93취,138928,0.002000093,-1,-0.005999982,0,5,0,0
138.98취,138980,0.002000093,-1,-0.005999982,0,5,0,0
139.03취,139028,0.002000093,-1,-0.005999982,0,5,0,0
139.08취,139084,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
139.13취,139132,0.002000093,-1,-0.005999982,0,5,0,0
139.18취,139184,0.002000093,-1,-0.005999982,0,5,0,0
139.23취,139232,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
139.28취,139284,0.002000093,-1,-0.005999982,0,5,0,0
139.34취,139336,0.002000093,-1,-0.005999982,0,5,0,0
139.39취,139388,0.002000093,-1,-0.005999982,0,5,0,0
139.44취,139436,0.002000093,-1,-0.005999982,0,5,0,0
139.49취,139488,0.002000093,-1,-0.005999982,0,5,0,0
139.54취,139540,0.002000093,-1,-0.005999982,0,5,0,0
139.59취,139592,0.002000093,-1,-0.005999982,0,5,0,0
139.64취,139644,0.002000093,-1,-0.005999982,0,5,0,0
139.7취,139696,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
139.74취,139744,0.002000093,-1,-0.005999982,0,5,0,0
139.8취,139796,0.002000093,-1,-0.007999957,0,5,0,0
139.84취,139844,0.002000093,-1,-0.005999982,0,5,0,0
139.9취,139896,0.002000093,-1,-0.005999982,0,5,0,0
139.94취,139944,0.002000093,-1,-0.007999957,0,5,0,0
140취,139996,0.002000093,-1,-0.005999982,0,5,0,0
140.04취,140044,0.002000093,-1,-0.005999982,0,5,0,0
140.1취,140100,0.002000093,-1,-0.005999982,0,5,0,0
140.15취,140152,0.002000093,-1,-0.005999982,0,5,0,0
140.2취,140204,0.002000093,-1,-0.005999982,0,5,0,0
140.26취,140260,0.002000093,-1,-0.005999982,0,5,0,0
140.31취,140312,0.002000093,-1,-0.005999982,0,5,0,0
140.36취,140360,0.002000093,-1,-0.005999982,0,5,0,0
140.41취,140412,0.002000093,-1,-0.005999982,0,5,0,0
140.46취,140460,0.002000093,-1,-0.005999982,0,5,0,0
140.51취,140512,0.002000093,-1,-0.005999982,0,5,0,0
140.56취,140564,0.002000093,-1,-0.005999982,0,5,0,0
140.62취,140620,0.002000093,-1,-0.005999982,0,5,0,0
140.67취,140668,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
140.72취,140720,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
140.77취,140768,0.002000093,-1,-0.005999982,0,5,0,0
140.82취,140820,0.002000093,-1,-0.005999982,0,5,0,0
140.87취,140872,0.002000093,-1,-0.005999982,0,5,0,0
140.92취,140924,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
140.97취,140972,0.002000093,-1,-0.005999982,0,5,0,0
141.02취,141024,0.002000093,-1,-0.005999982,0,5,0,0
141.07취,141072,0.002000093,-1,-0.005999982,0,5,0,0
141.12취,141124,0.002000093,-1,-0.005999982,0,5,0,0
141.17취,141172,0.002000093,-1,-0.005999982,0,5,0,0
141.22취,141224,0.002000093,-1,-0.007999957,0,5,0,0
141.28취,141276,0.002000093,-1,-0.005999982,0,5,0,0
141.33취,141328,0.002000093,-1,-0.005999982,0,5,0,0
141.38취,141380,0.002000093,-1,-0.005999982,0,5,0,0
141.44취,141436,0.002000093,-1,-0.005999982,0,5,0,0
141.48취,141484,0.002000093,-1,-0.005999982,0,5,0,0
141.54취,141536,0.002000093,-1,-0.005999982,0,5,0,0
141.58취,141584,0.002000093,-1,-0.005999982,0,5,0,0
141.64취,141636,0.002000093,-1,-0.005999982,0,5,0,0
141.68취,141684,0.002000093,-1,-0.005999982,0,5,0,0
141.74취,141736,0.002000093,-1,-0.005999982,0,5,0,0
141.78취,141784,0.002000093,-1,-0.005999982,0,5,0,0
141.84취,141836,0.002000093,-1,-0.005999982,0,5,0,0
141.88취,141884,0.002000093,-1,-0.005999982,0,5,0,0
141.94취,141936,0.002000093,-1,-0.005999982,0,5,0,0
141.98취,141984,0.002000093,-1,-0.005999982,0,5,0,0
142.04취,142036,0.002000093,-1,-0.005999982,0,5,0,0
142.09취,142088,0.002000093,-1,-0.005999982,0,5,0,0
142.14취,142144,0.002000093,-1,-0.005999982,0,5,0,0
142.2취,142196,0.002000093,-1,-0.005999982,0,5,0,0
142.24취,142244,0.002000093,-1,-0.005999982,0,5,0,0
142.3취,142296,0.002000093,-1,-0.005999982,0,5,0,0
142.34취,142344,0.002000093,-1,-0.005999982,0,5,0,0
142.4취,142396,0.002000093,-1,-0.005999982,0,5,0,0
142.45취,142448,0.002000093,-1,-0.005999982,0,5,0,0
142.5취,142500,0.002000093,-1,-0.007999957,0,5,0,0
142.55취,142548,0.002000093,-1,-0.005999982,0,5,0,0
142.6취,142600,0.002000093,-1,-0.007999957,0,5,0,0
142.65취,142648,0.002000093,-1,-0.007999957,0,5,0,0
142.7취,142704,0.002000093,-1,-0.005999982,0,5,0,0
142.75취,142752,0.002000093,-1,-0.005999982,0,5,0,0
142.8취,142804,0.002000093,-1,-0.005999982,0,5,0,0
142.85취,142852,0.002000093,-1,-0.005999982,0,5,0,0
142.9취,142904,0.002000093,-1,-0.005999982,0,5,0,0
142.96취,142956,0.002000093,-1,-0.005999982,0,5,0,0
143.01취,143008,0.002000093,-1,-0.005999982,0,5,0,0
143.06취,143056,0.002000093,-1,-0.005999982,0,5,0,0
143.11취,143108,0.002000093,-1,-0.005999982,0,5,0,0
143.16취,143160,0.002000093,-1,-0.005999982,0,5,0,0
143.21취,143212,0.002000093,-1,-0.005999982,0,5,0,0
143.26취,143264,0.002000093,-1,-0.005999982,0,5,0,0
143.31취,143312,0.002000093,-1,-0.005999982,0,5,0,0
143.36취,143364,0.002000093,-1,-0.005999982,0,5,0,0
143.41취,143412,0.002000093,-1,-0.005999982,0,5,0,0
143.46취,143464,0.002000093,-1,-0.005999982,0,5,0,0
143.52취,143516,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
143.56취,143564,0.002000093,-1,-0.005999982,0,5,0,0
143.62취,143616,0.002000093,-1,-0.005999982,0,5,0,0
143.67취,143668,0.002000093,-1,-0.005999982,0,5,0,0
143.72취,143720,0.002000093,-1,-0.005999982,0,5,0,0
143.77취,143772,0.002000093,-1,-0.005999982,0,5,0,0
143.82취,143824,0.002000093,-1,-0.005999982,0,5,0,0
143.87취,143872,0.002000093,-1,-0.005999982,0,5,0,0
143.92취,143924,0.002000093,-1,-0.005999982,0,5,0,0
143.97취,143972,0.002000093,-1,-0.005999982,0,5,0,0
144.03취,144028,0.002000093,-1,-0.005999982,0,5,0,0
144.08취,144076,0.002000093,-1,-0.005999982,0,5,0,0
144.13취,144128,0.002000093,-1,-0.005999982,0,5,0,0
144.18취,144176,0.002000093,-1,-0.007999957,0,5,0,0
144.23취,144228,0.002000093,-1,-0.005999982,0,5,0,0
144.28취,144280,0.002000093,-1,-0.005999982,0,5,0,0
144.33취,144328,0.002000093,-1,-0.005999982,0,5,0,0
144.38취,144380,0.002000093,-1,-0.005999982,0,5,0,0
144.43취,144428,0.002000093,-1,-0.005999982,0,5,0,0
144.48취,144480,0.002000093,-1,-0.005999982,0,5,0,0
144.53취,144532,0.002000093,-1,-0.005999982,0,5,0,0
144.58취,144584,0.002000093,-1,-0.005999982,0,5,0,0
144.63취,144632,0.002000093,-1,-0.007999957,0,5,0,0
144.68취,144684,0.002000093,-1,-0.005999982,0,5,0,0
144.74취,144736,0.002000093,-1,-0.005999982,0,5,0,0
144.79취,144788,0.002000093,-1,-0.005999982,0,5,0,0
144.84취,144840,0.002000093,-1,-0.005999982,0,5,0,0
144.89취,144888,0.002000093,-1,-0.005999982,0,5,0,0
144.94취,144940,0.002000093,-1,-0.007999957,0,5,0,0
144.99취,144988,0.002000093,-1,-0.005999982,0,5,0,0
145.04취,145040,0.002000093,-1,-0.005999982,0,5,0,0
145.1취,145096,0.002000093,-1,-0.005999982,0,5,0,0
145.14취,145144,0.002000093,-1,-0.005999982,0,5,0,0
145.2취,145196,0.002000093,-1,-0.005999982,0,5,0,0
145.24취,145244,0.002000093,-1,-0.005999982,0,5,0,0
145.3취,145296,0.002000093,-1,-0.007999957,0,5,0,0
145.35취,145348,0.002000093,-1,-0.005999982,0,5,0,0
145.4취,145396,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
145.45취,145448,0.002000093,-1,-0.005999982,0,5,0,0
145.5취,145496,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
145.55취,145548,0.002000093,-1,-0.005999982,0,5,0,0
145.6취,145596,0.002000093,-1,-0.007999957,0,5,0,0
145.65취,145648,0.002000093,-1,-0.005999982,0,5,0,0
145.7취,145696,0.002000093,-1,-0.005999982,0,5,0,0
145.75취,145752,0.002000093,-1,-0.005999982,0,5,0,0
145.8취,145804,0.002000093,-1,-0.007999957,0,5,0,0
145.86취,145856,0.002000093,-1,-0.005999982,0,5,0,0
145.91취,145908,0.002000093,-1,-0.005999982,0,5,0,0
145.96취,145956,0.002000093,-1,-0.007999957,0,5,0,0
146.01취,146008,0.002000093,-1,-0.005999982,0,5,0,0
146.06취,146056,0.002000093,-1,-0.005999982,0,5,0,0
146.11취,146112,0.002000093,-1,-0.005999982,0,5,0,0
146.16취,146160,0.002000093,-1,-0.005999982,0,5,0,0
146.21취,146212,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
146.26취,146260,0.002000093,-1,-0.005999982,0,5,0,0
146.31취,146312,0.002000093,-1,-0.005999982,0,5,0,0
146.36취,146360,0.002000093,-1,-0.005999982,0,5,0,0
146.41취,146412,0.002000093,-1,-0.005999982,0,5,0,0
146.46취,146460,0.002000093,-1,-0.005999982,0,5,0,0
146.51취,146512,0.002000093,-1,-0.005999982,0,5,0,0
146.56취,146560,0.002000093,-1,-0.005999982,0,5,0,0
146.61취,146612,0.002000093,-1,-0.005999982,0,5,0,0
146.66취,146660,0.002000093,-1,-0.007999957,0,5,0,0
146.71취,146712,0.002000093,-1,-0.005999982,0,5,0,0
146.76취,146760,0.002000093,-1,-0.005999982,0,5,0,0
146.81취,146812,0.002000093,-1,-0.007999957,-0.003999949,5,0,0
146.86취,146860,0.002000093,-1,-0.005999982,0,5,0,0
146.91취,146912,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
146.97취,146968,0.002000093,-1,-0.005999982,0,5,0,0
147.02취,147016,0.002000093,-1,-0.005999982,0,5,0,0
147.07취,147068,0.002000093,-1,-0.005999982,0,5,0,0
147.12취,147116,0.002000093,-1,-0.005999982,0,5,0,0
147.17취,147168,0.002000093,-1,-0.005999982,0,5,0,0
147.22취,147220,0.002000093,-1,-0.005999982,0,5,0,0
147.27취,147272,0.002000093,-1,-0.005999982,0,5,0,0
147.32취,147320,0.002000093,-1,-0.005999982,0,5,0,0
147.37취,147372,0.002000093,-1,-0.005999982,0,5,0,0
147.42취,147420,0.002000093,-1,-0.005999982,0,5,0,0
147.47취,147472,0.002000093,-1,-0.005999982,0,5,0,0
147.52취,147524,0.002000093,-1,-0.005999982,-0.003999949,5,0,0
147.57취,147572,0.002000093,-1,-0.005999982,0,5,0,0
147.62취,147624,0.002000093,-1,-0.005999982,0,5,0,0
147.68취,147676,0.002000093,-1,-0.005999982,0,5,0,0
147.73취,147728,0.002000093,-1,-0.005999982,0,5,0,0
147.78취,147776,0.002000093,-1,-0.007999957,0,5,0,0
147.83취,147828,0.002000093,-1,-0.007999957,0,5,0,0
147.88취,147876,0.002000093,-1,-0.007999957,0,5,0,0
147.93취,147928,0.002000093,-1,-0.005999982,0,5,0,0
147.98취,147980,0.002000093,-1,-0.005999982,0,5,0,0
148.04취,148036,0.002000093,-1,-0.005999982,0,5,0,0
148.08취,148084,0.002000093,-1,-0.005999982,0,5,0,0
148.14취,148136,0.002000093,-1,-0.005999982,0,5,0,0
148.18취,148184,0.002000093,-1,-0.005999982,0,5,0,0
148.24취,148236,0.002000093,-1,-0.005999982,0,5,0,0
148.28취,148284,0.002000093,-1,-0.005999982,0,5,0,0
148.34취,148336,0.002000093,-1,-0.005999982,0,5,0,0
148.38취,148384,0.002000093,-1,-0.007999957,0,5,0,0
148.44취,148436,0.002000093,-1,-0.005999982,0,5,0,0
148.49취,148488,0.002000093,-1,-0.005999982,0,5,0,0
148.54취,148544,0.002000093,-1,-0.005999982,0,5,0,0
148.59취,148592,0.002000093,-1,-0.005999982,0,5,0,0
148.64취,148644,0.002000093,-1,-0.005999982,0,5,0,0
148.69취,148692,0.002000093,-1,-0.005999982,0,5,0,0
148.74취,148744,0.002000093,-1,-0.005999982,0,5,0,0
148.8취,148796,0.002000093,-1,-0.005999982,0,5,0,0
148.84취,148844,0.002000093,-1,-0.005999982,0,5,0,0
148.9취,148896,0.002000093,-1,-0.005999982,0,5,0,0
148.94취,148944,0.002000093,-1,-0.005999982,0,5,0,0
149취,148996,0.002000093,-1,-0.005999982,0,5,0,0
149.05취,149052,0.002000093,-1,-0.005999982,0,5,0,0
149.1취,149100,0.002000093,-1,-0.005999982,0,5,0,0
149.15취,149152,0.002000093,-1,-0.005999982,0,5,0,0
149.2취,149200,0.002000093,-1,-0.005999982,0,5,0,0
149.25취,149252,0.002000093,-1,-0.005999982,0,5,0,0
149.3취,149304,0.002000093,-1,-0.005999982,0,5,0,0
149.36취,149356,0.002000093,-1,-0.005999982,0,5,0,0
149.4취,149404,0.002000093,-1,-0.007999957,0,5,0,0
149.46취,149456,0.002000093,-1,-0.005999982,0,5,0,0
149.5취,149504,0.002000093,-1,-0.005999982,0,5,0,0
149.56취,149556,0.002000093,-1,-0.005999982,0,5,0,0
149.6취,149604,0.002000093,-1,-0.005999982,0,5,0,0
149.66취,149656,0.002000093,-1,-0.005999982,0,5,0,0
149.7취,149704,0.002000093,-1,-0.005999982,0,5,0,0
149.76취,149760,0.002000093,-1,-0.005999982,0,5,0,0
149.81취,149812,0.002000093,-1,-0.005999982,0,5,0,0
149.86취,149864,0.002000093,-1,-0.005999982,0,5,0,0
149.92취,149916,0.002000093,-1,-0.005999982,0,5,0,0
149.96취,149964,0.002000093,-1,-0.005999982,0,5,0,0
150.02취,150016,0.002000093,-1,-0.005999982,0,5,0,0
150.06취,150064,0.002000093,-1,-0.005999982,0,5,0,0
150.12취,150120,0.002000093,-1,-0.005999982,0,5,0,0
150.17취,150168,0.002000093,-1,-0.005999982,0,5,0,0
150.22취,150220,0.002000093,-1,-0.005999982,0,5,0,0
150.27취,150268,0.002000093,-1,-0.005999982,0,5,0,0
150.32취,150320,0.002000093,-1,-0.005999982,0,5,0,0
150.37취,150368,0.002000093,-1,-0.005999982,0,5,0,0
