time,timestamp,phi,theta,psi,p,q,r,ax,ay,az,vn,ve,vd,airspeed,lat,lon,alt,lat_0,lon_0,alt_0,dx_dlat,dy_dlon,x_R,y_R,h_R,h_AGL,flag,status
49.802취,49802,-0.01053112,-0.01186174,1.288188,0.001664151,-0.04691135,-0.08300526,-0.9636549,0.9760419,-10.32643,0.8998632,-0.2998958,0.003974235,0.1,0.394492500821716,1.98952295428571,51.6298313407642,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-2.040085,-2.138344,0.7487104,0.7487104,253,29
49.902취,49902,-0.01098206,-0.01011832,1.287938,0.006486661,0.01325906,-0.06143565,0.4956341,-0.4159182,-9.282347,0.9139314,-0.2863762,-0.002089249,0.1,0.394492515040971,1.98952294926185,51.6298681764347,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-1.949866,-2.16794,0.7487472,0.7487472,253,29
50.002취,50002,-0.00859781,-0.01118944,1.286473,0.01526317,0.04022989,0.06559256,0.5373639,-0.5103003,-9.278393,0.9084356,-0.2797971,-0.01075308,0.1,0.394492529362924,1.9895229444518,51.6303650407535,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-1.858996,-2.196277,0.7492441,0.7492441,253,29
50.102취,50102,-0.00891678,-0.008646782,1.285345,-0.01196065,0.03294607,-0.02787127,-1.006952,1.117537,-9.965879,0.9137884,-0.2681835,-0.001271465,0.1,0.394492543842135,1.98952293987328,51.6311002044422,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-1.767127,-2.22325,0.7499793,0.7499793,253,29
50.202취,50202,-0.00864474,-0.005745654,1.28494,0.01581542,-0.02965212,-0.08114604,-0.1722152,0.4355103,-9.707821,0.926012,-0.2519645,0.0155422,0.1,0.394492558323,1.98952293542228,51.6302163271648,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-1.675248,-2.249471,0.7490954,0.7490954,253,29
50.302취,50302,-0.009067961,-0.004907771,1.284371,-0.03463583,0.05523292,0.02875781,0.8294798,-0.8192043,-9.389923,0.9289355,-0.2413234,-0.003650547,0.1,0.394492572901188,1.98952293124442,51.6298134593708,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-1.582752,-2.274084,0.7486925,0.7486925,253,29
50.402취,50402,-0.01122563,-0.002665919,1.282413,-0.02033294,0.03878094,0.06615201,0.1763331,0.2376569,-9.741867,0.9123595,-0.2491843,-0.008170639,0.1,0.394492587467352,1.98952292707344,51.6306200890285,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-1.490332,-2.298656,0.7494991,0.7494991,253,29
50.502취,50502,-0.009914817,-0.004471182,1.281396,0.04764754,-0.05210934,-0.06634911,-1.048235,0.9676753,-10.12852,0.920388,-0.2547198,0.003071773,0.1,0.394492601979894,1.98952292281104,51.6304619579059,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-1.398252,-2.323766,0.749341,0.749341,253,29
50.602취,50602,-0.01021439,-0.005167372,1.281356,-0.01036907,-0.05571619,-0.06631617,0.2752517,-0.05323893,-9.682155,0.9268121,-0.2496341,0.006313346,0.1,0.394492616479397,1.98952291845418,51.6306779651386,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-1.306255,-2.349433,0.749557,0.749557,253,29
50.702취,50702,-0.01139068,-0.005091595,1.281305,-0.00235045,0.06051119,0.04693481,0.9450289,-0.997401,-9.368753,0.9245732,-0.2448589,-0.01490369,0.1,0.394492631039191,1.98952291423079,51.6308130292637,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-1.213875,-2.374314,0.7496921,0.7496921,253,29
50.802취,50802,-0.01064088,-0.004787632,1.280227,0.004071138,0.006559816,0.05648152,-0.5412777,0.4877105,-9.993329,0.9148692,-0.2489035,-0.007265619,0.1,0.394492645607159,1.98952291008247,51.6322812704784,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-1.121444,-2.398752,0.7511603,0.7511603,253,29
50.902취,50902,-0.009269408,-0.006037664,1.281226,0.01624297,-0.06391817,-0.06295564,-0.7176285,0.9051793,-10.442,0.9275185,-0.243405,0.01848447,0.1,0.394492660119494,1.98952290592456,51.6317082314235,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-1.029365,-2.423247,0.7505873,0.7505873,253,29
51.002취,51002,-0.009551207,-0.004866771,1.28327,-0.01095767,-0.01174596,-0.009342765,0.4462517,-0.9862679,-9.326551,0.9314919,-0.2408227,0.01159871,0.1,0.394492674663835,1.98952290178568,51.6299709944469,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.9370834,-2.44763,0.74885,0.74885,253,29
51.102취,51102,-0.01090312,-0.006645991,1.284079,0.0007718046,0.04638269,0.08987866,0.2263418,-0.2989093,-9.340087,0.9209937,-0.2419429,-0.01100521,0.1,0.394492689280916,1.98952289770329,51.6303345231754,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.8443403,-2.47168,0.7492136,0.7492136,253,29
51.202취,51202,-0.01068556,-0.004420542,1.285629,-0.001858258,-0.01494931,0.004586743,-0.7778987,1.318176,-10.29102,0.9236417,-0.2376835,0.01722525,0.1,0.3944927038984,1.98952289366396,51.6298964290363,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.7515945,-2.495476,0.7487755,0.7487755,253,29
51.302취,51302,-0.01188482,-0.004706008,1.288198,0.004719317,-0.01183317,-0.04943722,-0.3815927,0.5493159,-9.803548,0.939872,-0.2265656,-0.001596428,0.1,0.394492718586134,1.98952288971476,51.6285152702076,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.6584031,-2.518741,0.7473943,0.7473943,253,29
51.402취,51402,-0.01387051,-0.0001518521,1.290748,-0.0332362,0.02166502,0.02123465,0.8194344,-0.7702081,-8.996492,0.9396656,-0.2219694,-0.02029281,0.1,0.394492733348673,1.98952288587021,51.6308316855175,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.564737,-2.54139,0.7497107,0.7497107,253,29
51.502취,51502,-0.01527288,0.0001475834,1.292422,-0.01313549,0.04060287,0.08365634,0.4886995,-0.2876813,-9.767915,0.9314188,-0.2298016,-0.01354953,0.1,0.39449274808808,1.989522882003,51.6316682963115,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.4712177,-2.564173,0.7505473,0.7505473,253,29
51.602취,51602,-0.001640321,0.003131771,1.293752,0.3791993,0.1064853,0.03934438,-0.5771636,1.243883,-10.40135,0.9153746,-0.230874,-0.04042746,0.1,0.394492762788613,1.98952287816016,51.6342700986606,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.3779451,-2.586811,0.7531492,0.7531492,253,29
51.702취,51702,0.0603202,0.007759613,1.295131,0.6984503,-0.1067438,-0.05947002,-0.2623103,0.6821741,-9.36143,0.8840173,-0.2223365,0.0205366,0.1,0.39449277699367,1.98952287432043,51.636244144891,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.2878161,-2.609432,0.7551232,0.7551232,253,29
51.802취,51802,0.1044031,-0.007475919,1.294982,0.1835862,-0.1156435,0.0252175,0.6135433,-1.000296,-9.922953,0.8017707,-0.2079311,0.0504807,0.1,0.394492790355507,1.9895228706073,51.6314887671215,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.2030373,-2.631306,0.7503678,0.7503678,253,29
51.902취,51902,0.1075448,-0.006685519,1.296071,-0.07743862,0.1420843,0.08729711,0.3090676,-0.5165551,-10.20243,0.6548342,-0.1755862,-0.0002567758,0.1,0.39449280182397,1.98952286737135,51.6291165618641,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1302716,-2.65037,0.7479956,0.7479956,253,29
52.002취,52002,0.09805288,-0.003165358,1.296253,-0.118755,-0.01781623,0.01345347,-0.5938608,0.6347534,-10.18387,0.5354168,-0.130199,-0.00992033,0.1,0.394492811282991,1.98952286482308,51.6295470862133,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.07025559,-2.665382,0.7484261,0.7484261,253,29
52.102취,52102,0.08066814,-0.003725291,1.296198,-0.1840468,-0.009322799,-0.09244059,-0.5645608,0.8892791,-9.857569,0.436634,-0.08926147,-0.01040734,0.1,0.394492818950105,1.98952286299032,51.6308349041683,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.02160892,-2.676179,0.749714,0.749714,253,29
52.202취,52202,0.06235659,-0.0003213678,1.296343,-0.1448038,0.02005865,-0.03088734,0.6245695,-0.9489592,-8.931375,0.3466735,-0.05735562,-0.001452209,0.1,0.394492825014992,1.98952286169664,51.6317821411831,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.01687187,-2.6838,0.7506612,0.7506612,253,29
52.302취,52302,0.05028886,0.002022059,1.295577,-0.1371597,0.04438107,0.05521729,0.3666997,-0.154117,-9.745075,0.2672279,-0.03918932,0.0144748,0.1,0.394492829801474,1.98952286088719,51.6309983997089,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.04724137,-2.688569,0.7498775,0.7498775,253,29
52.402취,52402,0.03803002,0.001351646,1.294509,-0.09874258,0.00650697,-0.002960825,-0.5278024,0.8097618,-10.67074,0.2234367,-0.02358291,0.01372307,0.1,0.394492833723262,1.98952286040656,51.6290801434261,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.07212453,-2.691401,0.7479592,0.7479592,253,29
52.502취,52502,0.02892163,0.003901296,1.293853,-0.06263968,-0.02720202,-0.09115918,-0.7767973,0.684591,-10.21152,0.1977325,-0.005574204,-0.003565662,0.1,0.394492837041357,1.98952286017252,51.6285861401302,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.09317733,-2.692779,0.7474652,0.7474652,253,29
52.602취,52602,0.02567301,0.006237778,1.293171,-0.0119692,0.007237171,-0.05203183,0.5655312,-0.7364568,-8.958255,0.1749119,-0.003874986,-0.01896851,0.1,0.394492839878392,1.98952286007074,51.6302241949779,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.1111779,-2.693379,0.7491032,0.7491032,253,29
52.702취,52702,0.02757231,0.004876157,1.291663,0.02033491,0.02842876,0.06584803,0.3793563,-0.276188,-9.414518,0.1477988,-0.008211897,-0.000500515,0.1,0.394492842414546,1.98952285996272,51.6312316326839,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.1272694,-2.694015,0.7501107,0.7501107,253,29
52.802취,52802,0.03060687,0.001906793,1.290151,0.03869312,-0.02266923,-0.007103972,-0.6738943,0.7030171,-10.35784,0.1392297,-0.002193605,0.01289308,0.1,0.394492844747273,1.98952285994742,51.6301938562137,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.1420702,-2.694105,0.7490729,0.7490729,253,29
52.902취,52902,0.03092334,0.005063886,1.289515,-0.0115501,0.0018291,-0.07449545,-0.5859836,0.5321578,-10.31242,0.1352232,0.01029468,0.007461634,0.1,0.3944928469011,1.98952285999769,51.6296734480602,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.1557359,-2.693809,0.7485525,0.7485525,253,29
53.002취,53002,0.0299545,0.008595668,1.289095,0.003155818,0.01858711,-0.002862224,1.00846,-0.8095772,-9.488474,0.1275451,0.01892309,0.012131,0.1,0.394492848901537,1.98952286020146,51.6288008956653,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.1684284,-2.692609,0.7476799,0.7476799,253,29
53.102취,53102,0.03159259,0.008057203,1.287962,-0.007255884,0.04157411,0.07600654,0.617292,-0.467501,-9.769995,0.09473652,0.01428308,0.002487524,0.1,0.394492850675378,1.9895228604684,51.6278915672046,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.1796831,-2.691036,0.7467706,0.7467706,253,29
53.202취,53202,0.03057604,0.008270081,1.286764,-0.005015995,0.008207264,-0.02245278,-0.9699274,1.08138,-10.34699,0.07014184,0.01323974,-0.00460109,0.1,0.394492852056123,1.98952286076643,51.6277800469143,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.1884438,-2.689281,0.7466591,0.7466591,253,29
53.302취,53302,0.02958503,0.009514473,1.287244,-0.0002104765,-0.03738299,-0.07721122,-0.07188641,0.1153219,-9.271976,0.05742499,0.01952945,0.002903707,0.1,0.394492853047073,1.98952286106745,51.6281752257091,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.1947312,-2.687507,0.7470543,0.7470543,253,29
53.402취,53402,0.02647081,0.007863441,1.287185,-0.05302053,-0.004236932,0.009970564,0.8687213,-0.7973241,-9.255696,0.03566087,0.01448549,-0.005746848,0.1,0.394492853681687,1.9895228613042,51.628238168214,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.1987577,-2.686112,0.7471172,0.7471172,253,29
53.502취,53502,0.02418542,0.007078615,1.286034,-0.008841279,0.06851038,0.08516188,0.4136649,-0.458111,-9.859294,0.005427384,0.01086724,-0.01296271,0.1,0.394492854063601,1.98952286157438,51.6291643051845,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.2011809,-2.684521,0.7480434,0.7480434,253,29
53.602취,53602,0.02316433,0.007543639,1.285254,-0.07628409,-0.08755848,-0.04308257,-0.9265259,0.9340232,-10.21475,-0.01547811,0.00248553,0.01370943,0.1,0.394492854046712,1.9895228617618,51.629129496072,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.2010737,-2.683417,0.7480085,0.7480085,253,29
53.702취,53702,0.005682475,-0.00786403,1.285616,-0.2021103,-0.2254513,-0.06190156,-0.208404,0.07819927,-10.11755,-0.01532115,-0.002230234,0.01644159,0.1,0.394492853746862,1.98952286172315,51.6270941762668,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.1991712,-2.683644,0.7459732,0.7459732,253,29
53.802취,53802,-0.002951344,-0.01541558,1.28633,-0.01823981,0.01811674,0.05382806,1.084553,-0.8892865,-9.225453,-0.021667,-0.007457329,-0.01871138,0.1,0.394492853336515,1.98952286157883,51.6276530294163,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.1965676,-2.684494,0.7465321,0.7465321,253,29
53.902취,53902,-0.003063529,-0.02454002,1.28531,-0.02515707,-0.1278917,0.05098385,-0.1160706,0.3523218,-10.01177,-0.009735015,-0.0003289377,0.00352632,0.1,0.394492853147215,1.98952286150793,51.6280070214016,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.1953666,-2.684912,0.7468861,0.7468861,253,29
54.002취,54002,-0.003293547,-0.03319279,1.285817,0.03144006,-0.01636508,-0.05757333,-0.9641206,1.157081,-10.54098,0.01656605,0.01944431,-0.01293796,0.1,0.394492853242051,1.98952286170012,51.6280456452114,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.1959683,-2.68378,0.7469247,0.7469247,253,29
54.102취,54102,-0.001088104,-0.0304186,1.286636,0.0001145077,-0.03035405,-0.04297353,0.4889495,-0.8233681,-9.317956,0.04875491,0.05129838,-0.00783108,0.1,0.394492853663636,1.98952286226279,51.6295337347728,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.1986432,-2.680465,0.7484128,0.7484128,253,29
54.202취,54202,0.0003455502,-0.02897142,1.286899,0.03995372,0.1150567,0.07215525,0.6635315,-0.6670621,-9.314548,0.05767939,0.07003522,-0.01695436,0.1,0.39449285447492,1.98952286326986,51.6305247215969,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.2037906,-2.674532,0.7494038,0.7494038,253,29
54.302취,54302,0.003966833,-0.02192949,1.286709,0.006534021,0.01440202,0.03193485,-0.5216638,0.6708484,-10.15454,0.0792449,0.0885781,0.004263026,0.1,0.394492855633135,1.98952286466136,51.6311676769001,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.2111394,-2.666335,0.7500467,0.7500467,253,29
54.402취,54402,0.006883042,-0.02304946,1.28699,0.07912493,-0.0165752,-0.05288147,-0.8796943,0.5984409,-10.37893,0.1001515,0.1142911,0.004755961,0.1,0.394492857095943,1.98952286641851,51.6304341821415,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.2204206,-2.655983,0.7493132,0.7493132,253,29
54.502취,54502,0.009905031,-0.01966198,1.288505,-0.01451767,-0.0433825,-0.04613889,0.4148282,-0.6796156,-9.391538,0.1138295,0.1315685,0.002397731,0.1,0.394492858706991,1.98952286849165,51.6305856375438,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.2306425,-2.64377,0.7494647,0.7494647,253,29
54.602취,54602,0.008671183,-0.02226042,1.289451,0.007727673,0.04306254,0.08162069,0.8435407,-1.262584,-9.493964,0.09998082,0.1430614,-0.01456654,0.1,0.394492860353337,1.98952287081183,51.6310986547214,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.2410883,-2.630101,0.7499777,0.7499777,253,29
54.702취,54702,0.01151287,-0.0240366,1.289534,0.005882016,-0.02670044,0.0513947,-0.357477,0.6510207,-10.21913,0.08788704,0.1600879,0.00123076,0.1,0.394492861901655,1.98952287342506,51.6317131190044,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.2509122,-2.614707,0.7505922,0.7505922,253,29
54.802취,54802,0.01059039,-0.02862505,1.290107,-0.003796121,-0.07317702,-0.06212971,-0.6814026,0.6919953,-9.85046,0.0959297,0.1796989,0.009018039,0.1,0.39449286335974,1.9895228763718,51.6309797434551,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.2601635,-2.597347,0.7498588,0.7498588,253,29
54.902취,54902,0.008902053,-0.0343233,1.290756,-0.01079903,-0.1207687,-0.04178279,0.3934547,-0.61478,-9.440291,0.1037037,0.210821,0.008065622,0.1,0.394492864834875,1.98952287963985,51.6302396325809,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.269523,-2.578094,0.7491187,0.7491187,253,29
55.002취,55002,0.007655074,-0.04861482,1.290581,-0.02018241,-0.1254104,0.05107524,0.4421295,-0.6909556,-9.455042,0.1051977,0.2475757,-0.001314607,0.1,0.394492866449195,1.98952288351126,51.6297574906093,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.2797656,-2.555287,0.7486365,0.7486365,253,29
55.102취,55102,0.004792931,-0.06132941,1.289874,-0.02921483,-0.05784112,0.04399378,-0.2955935,0.2977502,-10.27608,0.1185427,0.2955064,-0.01860884,0.1,0.394492868273173,1.98952288810269,51.630728748296,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.2913385,-2.528238,0.7496078,0.7496078,253,29
55.202취,55202,0.004947043,-0.06406555,1.28924,0.02994114,-0.005196749,-0.05285336,-1.125187,0.8767468,-10.25447,0.1516523,0.3650642,-0.01168734,0.1,0.394492870460194,1.98952289375724,51.6321730284435,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.3052148,-2.494926,0.7510521,0.7510521,253,29
55.302취,55302,0.006761064,-0.05951699,1.289386,0.003144066,-0.005421696,-0.0551451,-0.1369582,-0.1422617,-9.510807,0.1783273,0.4190003,-0.008634571,0.1,0.394492872985261,1.98952290036059,51.6330327062351,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.321236,-2.456025,0.7519118,0.7519118,253,29
55.402취,55402,0.007481561,-0.05459592,1.289375,0.01836683,0.116911,0.04193979,0.9696453,-1.146768,-9.193232,0.1947202,0.4664502,-0.01990395,0.1,0.39449287588228,1.98952290788953,51.63456216142,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.3396171,-2.411671,0.7534412,0.7534412,253,29
55.502취,55502,0.01202074,-0.04721414,1.288085,0.01852333,0.05248144,0.07128944,0.01267545,0.1241208,-9.706094,0.1904783,0.4980728,-0.001311817,0.1,0.394492878952303,1.98952291610344,51.6356122760517,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.3590959,-2.363281,0.7544913,0.7544913,253,29
